url,物件名,価格,所在地,交通,間取り,専有面積,バルコニー面積,築年数（築年月）,階数 / 所在階,向き,管理費,修繕積立金,その他費用,引渡し時期,取引態様,情報更新日,次回更新予定日（あれば）,建物構造（RC / SRC 等）,総戸数,駐車場,用途地域,土地権利,管理形態 / 管理会社,リフォーム（有無・内容が取れれば）
https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20004795/,グランシティ西荻窪,8990万円 [ □ 支払シミュレーション ],東京都杉並区善福寺１,,,73.6m 2 （22.26坪）（壁芯）,,,,,,2万4290円／月,,即引渡可,＜仲介＞,,26/2/1,2階/RC7階建,32戸,,無指定,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20004795&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20033718/,センチュリー中野南台,8990万円 [ □ 支払シミュレーション ],東京都中野区南台１,,,64.55m 2 （19.52坪）（壁芯）,,,,,,2万1940円／月,,相談,＜仲介＞,,26/2/1,5階/SRC14階地下1階建一部SRC,56戸,,無指定,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20033718&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79181752/,中野文園パークハウス,8990万円 [ □ 支払シミュレーション ],東京都中野区中野６,,,67.68m 2 （壁芯）,,,,,,3万円／月,,即引渡可,＜仲介＞,,26/1/19,1階/RC3階建,20戸,,１種低層,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79181752&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78899992/,コスモ田端CityForme 8階,8990万円 [ □ 支払シミュレーション ],東京都北区東田端１,,,70.2m 2 （壁芯）,,,,,,1万3990円／月,,相談,＜仲介＞,,26/1/31,8階/SRC10階建,50戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78899992&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79070179/,ライオンズステージ東陽町,8990万円 [ □ 支払シミュレーション ],東京都江東区東陽７,,,76.11m 2 （壁芯）,,,,,,1万9000円／月,,相談,＜仲介＞,,26/2/2,2階/SRC10階建,34戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79070179&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78922491/,コスモ田端シティフォルム,8990万円 [ □ 支払シミュレーション ],東京都北区東田端１,,,70.2m 2 （壁芯）,,,,,,1万3990円／月,,相談,＜仲介＞,,26/2/1,8階/SRC10階建,50戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78922491&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79025230/,ライオンズステージ東陽町,8990万円 [ □ 支払シミュレーション ],東京都江東区東陽７-２-６,,,76.11m 2 （23.02坪）（壁芯）,,,,,,1万9000円／月,,相談,＜売主＞,,26/2/2,2階/SRC10階建一部RC,34戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79025230&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79114429/,中野坂上アムフラット,8998万円 [ □ 支払シミュレーション ],東京都中野区中央２-5-3,,,55.61m 2 （16.82坪）（壁芯）,,,,,,2万160円／月,,2026年3月予定,＜売主＞,,26/2/1,7階/RC7階建,19戸,,商業、１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79114429&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78944623/,中野坂上アムフラット,8998万円 [ □ 支払シミュレーション ],東京都中野区中央２,,,55.61m 2 （壁芯）,,,,,,2万160円／月,,相談,＜仲介＞,,26/1/31,7階/RC7階建,19戸,,商業、１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78944623&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79068169/,クレヴィア巣鴨,8999万円 [ □ 支払シミュレーション ],東京都豊島区巣鴨４-31-7,,,57.59m 2 （17.42坪）（壁芯）,,,,,,1万1500円／月,,即引渡可,＜仲介＞,,26/1/30,6階/RC19階地下1階建,72戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79068169&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78993030/,ディオレ西新宿,8999万円 [ □ 支払シミュレーション ],東京都渋谷区本町３-31,,,50.65m 2 （15.32坪）（壁芯）,,,,,,5800円／月,,即引渡可,＜仲介＞,,26/2/1,8階/SRC15階建,68戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78993030&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79062367/,クレヴィア巣鴨,8999万円 [ □ 支払シミュレーション ],東京都豊島区巣鴨４,,,57.59m 2 （壁芯）,,,,,,1万1500円／月,,即引渡可,＜仲介＞,,26/1/27,6階/RC19階地下1階建,72戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79062367&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79150115/,クレヴィア巣鴨,8999万円 [ □ 支払シミュレーション ],東京都豊島区巣鴨４,,,57.59m 2 （壁芯）,,,,,,1万1500円／月,,相談,＜仲介＞,,26/2/2,6階/RC19階地下1階建,72戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79150115&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20030676/,ラ・アトレ西新宿,8999万円 [ □ 支払シミュレーション ],東京都渋谷区本町４,,,50.4m 2 （15.24坪）（壁芯）,,,,,,1万7640円／月,,即引渡可,＜仲介＞,,26/2/2,2階/RC4階建,22戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20030676&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79073857/,クレヴィア巣鴨,8999万円 [ □ 支払シミュレーション ],東京都豊島区巣鴨４,,,57.59m 2 （壁芯）,,,,,,1万1500円／月,,相談,＜仲介＞,,26/1/31,6階/RC19階地下1階建,72戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79073857&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78442405/,ジェイパーク神楽坂,9000万円 [ □ 支払シミュレーション ],東京都新宿区北町,,,55.97m 2 （16.93坪）（壁芯）,,,,,,1万2590円／月,,相談,＜仲介＞,,26/2/1,3階/SRC13階地下1階建,58戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78442405&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78800448/,Brillia四谷三丁目,9100万円 [ □ 支払シミュレーション ],東京都新宿区舟町,,,39.63m 2 （11.98坪）（壁芯）,,,,,,5120円／月,,相談,＜仲介＞,,26/2/2,2階/RC13階建,57戸,,商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78800448&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_mitaka/nc_78908969/,アデニウム吉祥寺,9180万円 [ □ 支払シミュレーション ],東京都三鷹市下連雀８-5-5,,,100.12m 2 （30.28坪）（壁芯）,,,,,,2万20円／月,,相談,＜売主＞,,26/2/1,2階/RC8階地下1階建,216戸,,１種住居,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78908969&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_mitaka/nc_77408062/,パークホームズ三鷹ザレジデンス,9180万円 [ □ 支払シミュレーション ],東京都三鷹市下連雀３,,,66.4m 2 （20.08坪）（壁芯）,,,,,,2万1380円／月,,相談,＜仲介＞,,26/2/1,1階/RC5階建,48戸,,１種住居、近隣商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=77408062&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20025912/,東急ドエル・アルス小石川,9180万円 [ □ 支払シミュレーション ],東京都文京区小石川２,,,50.3m 2 （壁芯）,,,,,,1万6550円／月,,相談,＜仲介＞,,26/2/2,13階/SRC15階地下1階建,28戸,,商業、１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20025912&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78584152/,ＢｒｉｌｌｉａＴｏｗｅｒ池袋Ｗｅｓｔ,9180万円 [ □ 支払シミュレーション ],東京都豊島区池袋３,,,38.61m 2 （11.67坪）（壁芯）,,,,,,7210円／月,,即引渡可,＜仲介＞,,26/2/1,17階/RC30階地下1階建,231戸,,１種住居、商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78584152&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79074492/,ダイアパレス文京サファイアレジデンス,9180万円 [ □ 支払シミュレーション ],東京都文京区水道２,,,50.16m 2 （15.17坪）（壁芯）,,,,,,4020円／月,,2026年2月予定,＜仲介＞,,26/2/1,2階/RC9階建,38戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79074492&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79052296/,ダイアパレス文京サファイアレジデンス,9180万円 [ □ 支払シミュレーション ],東京都文京区水道２,,,50.16m 2 （15.17坪）（壁芯）,,,,,,4020円／月,,2026年2月予定,＜仲介＞,,26/2/1,2階/RC9階建,47戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79052296&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79073851/,ダイアパレス文京サファイアレジデンス,9180万円 [ □ 支払シミュレーション ],東京都文京区水道２,,,50.16m 2 （15.17坪）（壁芯）,,,,,,4020円／月,,相談,＜仲介＞,,26/2/1,2階/RC9階建,47戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79073851&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79066190/,ダイアパレス文京サファイアレジデンス,9180万円 [ □ 支払シミュレーション ],東京都文京区水道２,,,50.16m 2 （壁芯）,,,,,,4020円／月,,相談,＜仲介＞,,26/2/1,2階/RC9階建,47戸,,無指定,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79066190&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79204326/?fmlg=bo001,ルモンド恵比寿 フルリノベーション済み！即日内見可能！の賃貸物件・中古物件情報,,,,,,,,,,,有,,,,,,SRC,71戸,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78610174/?fmlg=bo001,ジェイパーク渋谷イーストスクエア,8799万円 [ □ 支払シミュレーション ],東京都渋谷区東２,,,39.59m 2 （11.97坪）（壁芯）,,,,,,1万9320円／月,,即引渡可,＜仲介＞,,26/1/27,5階/RC12階建,36戸,,-,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78816935/?fmlg=bo001,ザ・レジデンス三田,2億900万円 [ □ 支払シミュレーション ],東京都港区三田２,,,56.08m 2 （16.96坪）（壁芯）,,,,,,8500円／月,,相談,＜仲介＞,,26/2/1,10階/RC24階地下2階建,252戸,,近隣商業、１種住居,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20036045/?fmlg=bo001,レクセルヒルズ 中落合見晴坂,1億1980万円 [ □ 支払シミュレーション ],東京都新宿区中落合１,,,82.06m 2 （24.82坪）（壁芯）,,,,,,1万3460円／月,,即引渡可,＜仲介＞,,26/2/2,2階/RC6階建,34戸,,１種中高,,,リフォーム
https://suumo.jp/jj/bukken/ichiran/JJ012FC001/?ar=030&bs=011&ra=030013&rnek=000519120&rnek=000522350&rnek=000539120&rnek=000502060&rnek=000506000&rnek=000520550&rnek=000515330&rnek=000529160&rnek=000529650&rnek=030501820&rnek=030541160&rnek=030517470&rnek=030541280&rnek=030505600&rnek=030532110&rnek=030527280&rnek=030513930&rnek=030500640&rnek=030506640&rnek=030528500&rnek=030511640&rnek=030536880&rnek=057312220&rnek=001502060&rnek=001519160&rnek=001514430&rnek=001519680&rnek=001519690&rnek=001528860&rnek=001527320&rnek=001527360&rnek=001534900&rnek=001520030&rnek=001531910&rnek=004520460&rnek=004550050&rnek=004520870&rnek=004350015&rnek=004308710&rnek=007050020&rnek=007050025&rnek=007050030&rnek=007008030&rnek=007028870&cn=30&pc=30&page=57,ザ・パークハウス新宿柏木,下限なし 500万円以上 1000万円以上 1500万円以上 2000万円以上 2500万円以上 3000万円以上 3500万円以上 4000万円以上 4500万円以上 5000万円以上 5500万円以上 6000万円以上 6500万円以上 7000万円以上 7500万円以上 8000万円以上 9000万円以上 1億円以上 〜 500万円未満 1000万円未満 1500万円未満 2000万円未満 2500万円未満 3000万円未満 3500万円未満 4000万円未満 4500万円未満 5000万円未満 5500万円未満 6000万円未満 6500万円未満 7000万円未満 7500万円未満 8000万円未満 9000万円未満 1億円未満 1億2千万円未満 上限なし,東京都新宿区北新宿３,,ワンルーム 1K/DK/LDK 2K/DK/LDK 3K/DK/LDK 4K/DK/LDK 5K以上,下限なし 20m 2 以上 30m 2 以上 40m 2 以上 50m 2 以上 60m 2 以上 70m 2 以上 80m 2 以上 90m 2 以上 100m 2 以上 〜 40m 2 未満 50m 2 未満 60m 2 未満 70m 2 未満 80m 2 未満 90m 2 未満 100m 2 未満 上限なし,9.63m 2,2012年2月,,,,,,,,,,,,,,,,リフォーム
https://suumo.jp/ms/chuko/tokyo/sc_musashino/nc_78368260/,ラヴィドール武蔵境,9280万円 [ □ 支払シミュレーション ],東京都武蔵野市境南町２-10-21,,,75.68m 2 （22.89坪）（壁芯）,,,,,,2万3800円／月,,相談,＜売主＞,,26/2/1,5階/RC5階建,52戸,,近隣商業、１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78368260&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78911631/,ブリリアタワー池袋ウエスト,9280万円 [ □ 支払シミュレーション ],東京都豊島区池袋３-1－1,,,38.61m 2 （壁芯）,,,,,,7210円／月,,即引渡可,＜仲介＞,,26/1/27,19階/RC30階地下1階建,-,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78911631&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79173027/,ザ・パークハウス西新宿タワー60,9280万円 [ □ 支払シミュレーション ],東京都新宿区西新宿５,,,44.72m 2 （壁芯）,,,,,,8060円／月,,即引渡可,＜売主＞,,26/2/2,6階/RC60階地下2階建一部鉄骨,954戸,,２種住居、商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79173027&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78935838/,Brillia Tower 池袋 West,9280万円 [ □ 支払シミュレーション ],東京都豊島区池袋３,,,38.61m 2 （壁芯）,,,,,,7210円／月,,即引渡可,＜仲介＞,,26/1/31,19階/RC30階地下1階建,231戸,,１種住居、商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78935838&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78317467/,オープンレジデンシア中野中央,9280万円 [ □ 支払シミュレーション ],東京都中野区中央３,,,72.84m 2 （壁芯）,,,,,,2万400円／月,,2026年4月予定,＜仲介＞,,26/1/31,1階/RC5階地下1階建,24戸,,１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78317467&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_79064686/,オープンレジデンシア中野中央,9280万円 [ □ 支払シミュレーション ],東京都中野区中央３,,,72.84m 2 （22.03坪）（壁芯）,,,,,,2万400円／月,,2026年4月予定,＜仲介＞,,26/2/1,B1-1階/RC5階地下1階建,24戸,,１種中高,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79064686&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79116393/,Brillia四谷三丁目,9280万円 [ □ 支払シミュレーション ],東京都新宿区舟町,,,39.94m 2 （壁芯）,,,,,,5160円／月,,相談,＜仲介＞,,26/1/31,3階/RC13階建,57戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79116393&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79030211/,パークホームズ吉祥寺グランテラス クロイスターレジデンス,9280万円 [ □ 支払シミュレーション ],東京都練馬区立野町,,,72.68m 2 （21.98坪）（壁芯）,,,,,,1万900円／月,,即引渡可,＜仲介＞,,26/2/1,2階/RC4階地下1階建,156戸,,１種低層,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79030211&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_77932246/,桜プレイス,9280万円 [ □ 支払シミュレーション ],東京都豊島区高田２,,,86.94m 2 （26.29坪）（壁芯）,,,,,,1万90円／月,,相談,＜仲介＞,,26/2/1,5階/RC13階建,149戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=77932246&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_mitaka/nc_79204190/,シティテラス吉祥寺南,9280万円 [ □ 支払シミュレーション ],東京都三鷹市牟礼３,,,70.21m 2 （壁芯）,,,,,,1万6360円／月,,相談,＜仲介＞,,26/2/1,4階/RC6階地下1階建,268戸,,１種中高、１種低層,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79204190&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79082323/,ヴィークコート吉祥寺通り,9280万円 [ □ 支払シミュレーション ],東京都練馬区立野町,,,80.27m 2 （24.28坪）（壁芯）,,,,,,1万2840円／月,,相談,＜仲介＞,,26/2/1,2階/RC8階建,54戸,,近隣商業、１種低層,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79082323&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20013221/,プラウド住吉,9300万円 [ □ 支払シミュレーション ],東京都江東区大島１,,,55.93m 2 （16.91坪）（壁芯）,,,,,,1万2060円／月,,相談,＜仲介＞,,26/2/1,2階/RC5階建,96戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=20013221&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78660216/,パークシティ高田馬場,9350万円 [ □ 支払シミュレーション ],東京都新宿区高田馬場４-29-27,,,47.1m 2 （14.24坪）（壁芯）,,,,,,8150円／月,,相談,＜仲介＞,,26/2/1,4階/RC13階地下1階建,325戸,,１種住居,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78660216&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79100054/,クレアトール神楽坂,9350万円 [ □ 支払シミュレーション ],東京都新宿区東五軒町3-12,,,53.2m 2 （壁芯）,,,,,,2万1300円／月,,相談,＜仲介＞,,26/1/3,4階/RC7階建,27戸,,準工業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79100054&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79191134/,荻窪二丁目シティハウス,9380万円 [ □ 支払シミュレーション ],東京都杉並区荻窪２,,,75.88m 2 （壁芯）,,,,,,1万9340円／月,,相談,＜仲介＞,,26/2/2,2階/RC3階地下1階建,35戸,,１種低層,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=79191134&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_77415021/,D’クラディア中野桃園,9380万円 [ □ 支払シミュレーション ],東京都杉並区高円寺南５,,,57.9m 2 （17.51坪）（壁芯）,,,,,,2万3700円／月,,相談,＜仲介＞,,26/2/2,3階/RC4階建,24戸,,１種低層、近隣商業,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=77415021&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78976539/,グランドステージ初台,9380万円 [ □ 支払シミュレーション ],東京都渋谷区本町３,,,75.17m 2 （壁芯）,,,,,,1万7000円／月,,相談,＜仲介＞,,26/2/2,2階/RC13階地下1階建,54戸,,-,,,リフォーム
https://suumo.jp/jj/bukken/shiryou/JJ010FJ010/?ar=030&bs=011&nc=78976539&senimotokbn=1,,,,,,,,,,,,,,,,,,,,,,,,
